ipha	1598599
fcbc	859070
akts	1584754
redu	1712178
eto	1281926
smts	1705259
curo	1711291
cbmg	1378624
ke	1606757
kldi	1752474
hbb	1709164
snr	1610114
vsec	102752
igic	1794338
qk	1769256
gram	1572621
cps	1320461
leju	1596856
ccac	1794621
amc	1411579
wttr	1693256
erc	1227073
wtrh	1653247
yac	1815302
ovid	1636651
artna	863110
mofg	1412665
pbyi	1401667
supv	1517399
myj	884216
orph	1764791
msbi	1466026
tnk	1419945
yrd	1631761
scpl	1760717
gau	1377757
jri	1539337
cdzi	727273
itrn	1337117
plym	1515816
avdl	1012477
spke	1606268
sgc	95574
uxin	1729173
ezoo	1752372
asg	786035
ibcp	39311
pflt	1504619
mbi	814585
nfin	1776903
olp	712770
pgc	1050743
vtru	1805012
anip	1023024
crai	1053706
mudsu	1820727
acrdf	1762359
hyi	1497186
gilt	897322
jro	1289213
bdsx	1439725
ngl	1504461
ctmx	1501989
fmnb	709337
rdhl	1553846
kmda	1567529
acre	1529377
cal	14707
oprx	1448431
free	1753706
fosl	883569
opy	791963
jgh	1615905
sor	91847
ins	320340
cnce	1367920
ufpt	914156
bhb	743367
dmyt	1793659
blbd	1589526
coms	1178727
nnax	1132509
fulc	1680581
mgta	1690585
clfd	796505
catn	1632275
eot	1454741
tclry	1080259
rfi	891290
ccne	736772
tffp	1733413
crsa	1723648
esca	33488
gtxmq	1735707
gnty	1058867
kor	1507964
sspk	1779474
ipv	1789029
meip	1262104
land	1495240
mtw	61986
ryi	1481582
gpl	1300050
chn	845379
ctrn	1318484
glo	1350869
tell	61398
bsrr	1130144
hmhc	1580156
abti	1442999
ibio	1420720
vrtv	1599489
ffa	1291334
psf	1498612
thm	1134115
rev	887921
thry	1556739
vrna	1657312
agmh	1705402
hpx	1809353
mvt	897269
blnk	1429764
dxpe	1020710
afmd	1608390
lqdt	1235468
wsg	1771279
kalv	1348911
fiv	1687081
caap	1717393
bkk	1181250
acbi	1461755
bwb	1341317
plse	1625101
utmd	706698
omp	1652133
hear	1493761
caba	1759138
ndls	1275158
edn	1395213
ooma	1327688
fthm	1753162
mpaa	918251
grif	1037390
myc	882152
mqt	887394
onew	1772921
taco	1585583
fisi	862831
fof	1375340
rcar	1016708
vyne	1566044
aagh	1098009
mogu	1743971
cplg	1707178
fbnk	1511198
gain	1321741
cnlhn	23426
vrs	1421182
nbev	1579823
ccrn	1141103
rm	1519401
lrmr	1374690
aspn	1145986
nxtc	1661059
cffa	1728041
gco	18498
rada	761238
solo	1637736
powl	80420
veri	1615165
tast	809248
dl	1438644
rmg	1757932
xoma	791908
hesm	1789832
msb	65172
wtba	1166928
itegy	1579597
aray	1138723
cspr	1598674
conn	1223389
pic	1772720
mue	1071899
peo	216851
cia	24090
tlsa	1723069
fgna-un	1818502
dbl	1525201
evm	1177161
nrgx	1756908
gmda	1600847
itic	720858
nca	818851
fct	1282850
scvx	1794717
rfl	1713863
jynt	1612630
nsh-un	1816017
ibex	1720420
cswc	17313
acv	1636289
sxc	1514705
itmr	1613170
clmt	1340122
lndc	1005286
ctk	1734262
hafc	1109242
rbnc	1606440
pkoh	76282
nh	1566469
cio	1593222
pfis	1056943
imra	1672619
htbi	1538263
gpm	1310709
cznc	810958
camp	730255
gmhly	1438848
acev	1813658
next	1612720
rcs	916183
nxp	883618
mvis	65770
hook	1760542
ebtc	1018399
bkn	894242
cdxc	1386570
spfi	1163668
mov	72573
eqbk	1227500
fdus	1513363
ryam	1597672
ptsi	798287
gnus	1355848
nbh	1178839
cntg	1757097
apts	1481832
dnk	1785154
ufi	100726
wilc	1030997
loop	1504678
cmcm	1597835
gf	858706
ecc	1604174
wprt	1370416
kio	1515940
wsr	1175535
jfu	1619544
nxq	885733
irmd	1325618
osbc	357173
tsi	809559
ivc	742112
gnk	1326200
valu	717720
bh	1726173
dmtk	1651944
rdvt	1720116
emf	809708
rbb	1499422
aldx	1341235
jhd	1666735
nwpx	1001385
plpc	80035
mnov	1226616
mav	1258943
bgh	1521404
ogi	1620737
pays	1496443
infu	1337013
soi	1697500
lmrk	1615346
eigr	1305253
ezpw	876523
mhi	1223026
litb	1523836
aug	1514597
silc	916793
mfm	801961
cala	1496671
cvlg	928658
jnce	1640455
dzsi	1101680
sava	1069530
fc	886206
mulg	1629665
frgi	1534992
nnbr	918541
rlgt	1171155
stg	1723935
hrtg	1598665
grtx	1563577
rvp	946563
bgt	1287480
prty	1592058
agrx	1261249
psti	1158780
urov	1740547
ucl	1775898
voxx	807707
amnb	741516
tgls	1534675
fins	1745059
mcbc	1053584
oac	1773751
pdli	882104
ngvc	1547459
kzr	1645666
glre	1385613
ltrpa	1606745
pbfs	1769663
ftf	1233087
lmpx	1731727
duc	894239
fnlc	765207
axti	1051627
gdo	1472341
phd	1305767
aku	1776197
xers	1346302
rvi	1735184
fdbc	1098151
sona	1325670
dms	1725134
lmnr	1342423
latn	1766146
gwrs	1434728
mcs	62234
emx	1285786
dmb	1565381
aspu	1487198
casi	895051
gwgh	1522690
mtt	1454021
mcb	1476034
altg	1759824
mci	275694
ffmgf	1641229
nuw	1450445
gpja	41091
scph	1604950
odc	74046
kxin	1713539
tgb	878518
nbr	1163739
rmni	1635282
ctic	891293
cstr	1676479
tdw	98222
jof	859796
lchd	1715433
tufn	1757399
je	1538789
ueec	1096938
cla	1816581
abus	1447028
dbvt	1613780
petx	1509190
smbc	916907
civb	944745
ncna	1709626
lci	57725
iif	916618
nvec	724910
eqos	1790515
mtcr	1634379
lcut	874396
kldo	1751299
pcsb	1691337
noa	1368519
fei	1556336
smmf	811808
raca	1811764
prog	1580063
dssi	1761940
idt	1005731
onds	1646188
lnd	1499849
inbk	1562463
hbcp	1436425
bwg	1504545
glad	1143513
spxx	1338561
acbm	1622996
stxb	1499453
etm	1067837
tela	1561921
tmq	1543418
jvczy	1534648
hov	357294
pht	1166258
gtt	1315255
cmpi	1651431
vlgea	103595
acet	1720580
nept	1401395
trns	99302
emp	66901
dnn	1063259
smbk	1038773
atax	1059142
icad	749660
etx	1563696
fgovf	1064052
fmao	792966
flxs	37472
scpe	1764301
vra	1495320
igi	1462586
ciso	1777319
loak	1779020
prtk	1178711
aaoi	1158114
fxe	1328598
evf	1070732
stxs	1289340
chma	1339469
gne	1528356
mepw	1627452
mncl	1754170
cofs	803164
rick	935419
vbf	5094
pcyo	276720
bxc	1301787
cto	23795
srac	1781162
wrtc	1702924
cinr	1575051
gsv	1321847
biio	1575420
dhy	1061353
viao	1769116
tnav	1474439
ubx	1463361
gix	1770141
cpe	928022
jco	1686142
yrcw	716006
fbio	1429260
sien	1551693
insi	30125
hqda	1304730
pke	76267
cece	3197
ptac	1784535
mhd	1034665
mgu	1326390
bmrg	1805077
imv	1734768
idex	837852
mtrx	866273
jrs	1158289
hayn	858655
txcb	1006840
atlc	1464343
qep	1108827
bry	1705873
sfst	1090009
tschy	1614483
alco	3545
cbat	1117171
nhs	1487610
prqr	1612940
goro	1160791
srt	1031029
hrzn	1487428
evg	1287498
nl	72162
vstm	1526119
cvgi	1290900
flc	1245648
iea	1652362
gfn	1342287
flmn	1703785
glog	1534126
bctg	1819133
aout	1808997
enj	71508
klr	1719489
nsco	1709682
enx	1177162
rcky	895456
slca	1524741
biox	1769484
sm	893538
ccb	1437958
tyg	1268533
nxr	888411
uuuu	1385849
cmcl	766011
inb	1395057
dac	1369241
flnt	1460329
atro	8063
amrk	1591588
apyx	719135
sar	1377936
mcf	1071993
nath	69733
apt	884269
mvbf	1277902
byrn	1354866
tci	733590
amci	1744494
oesx	1409375
pim	830622
ocn	873860
jce	1385763
brt	14846
mxwl	319815
brg	1442626
lgi	1278211
kmf	1500096
gnss	924383
nwfl	1013272
arya	1808805
ghl	1282977
eht	1665817
suns	1508171
jg	1737339
twi	899751
mec	1766368
mlp	63330
nndm	1643303
luna	1239819
optn	1494650
dgl	1383055
fcap	1070296
mson	880432
pnnt	1383414
ocsi	1577791
immr	1058811
gaia	1089872
cmrx	1117480
evlo	1694665
rrgb	1171759
clsk	827876
dhf	1057861
uihc	1401521
fenc	1211583
natr	275053
ruhn	1753268
efl	1701167
aft	1502573
vntr	1705682
evfm	1618835
mdna	1807983
tbnk	1447051
bte	1279495
ivh	1568292
gfasy	1389207
rgco	1069533
tara	1359931
peri	1338940
tccr	1108645
wti	1288403
mixt	1576914
fpi	1591670
xgn	1274737
bgfv	1156388
pfd	868578
blsa	1823200
fsbw	1530249
trec	7039
ptvca	9346
xone	1561627
ht	1063344
bsl	1486298
aeye	1362190
acnb	715579
sify	1094324
itrg	1722387
dbo	1383058
aptx	1674365
hurc	315374
oiim	1095348
lctx	876343
fuv	1558583
hyb	825345
rgs	716643
blu	1259942
smti	714256
hbmd	1390162
gcbc	1070524
vist	1762506
hsaq	1814114
qmco	709283
gci	1579684
grx	1391437
tmst	1598428
ntp	829365
ttoo	1492674
logc	1664106
tlys	1524025
xnet	1510593
fly	1407298
bbcp	1703956
vrca	1660334
eod	1386067
fen	1284940
mwk	1757715
lyts	763532
bgio	1691433
eex	1579214
dyai	1213809
opp	1678130
ihit	1682811
wndw	1071840
alpn	1626199
nro	1261166
pfbi	887919
gp	1584547
scd	1270131
pana	1811063
strs	885508
swkh	1089907
cnf	1733868
lake	798081
nrim	1163370
btbt	1710350
myf	882153
fxy	1353613
atom	1420520
aif	1526697
gpp	1635650
twn	804123
fund	825202
ftk	928054
prth	1653558
slgl	1684693
pds	1013605
otic	1493566
tlc	1722890
aqb	1603978
tk	911971
mpa	891038
pfhd	1630856
mist	1408443
ide	1417802
aqst	1398733
intz	736012
tisi	318833
fprx	1175505
soly	1548187
seco	1633441
htbx	1476963
nbse	1173281
riot	1167419
nksh	796534
jtd	1397173
ajx	1614806
fkwl	722572
pwfl	1774170
lcnb	1074902
adma	1368514
lfac	1721386
jhs	759866
cdev	1658566
dakt	915779
ssss	1509470
spok	1289945
crnt	1119769
cem	1488775
sol	1417892
mhh	1437226
fngr	1602409
uec	1334933
epix	1633932
bny	1137390
mbii	1441693
lomlf	1509397
actg	934549
czfs	739421
krmd	704440
cybe	768411
atxg	1650101
ueps	1041514
bkcc	1326003
msd	904112
asps	1462418
at	1419242
pypd	1611842
ft	833040
csse	1679063
zest	1437491
bgr	1306550
chmi	1571776
atlo	1132651
mr	1600470
dmf	839122
sifi	1500213
iti	350868
sldb	1707502
veru	863894
pvbc	1778784
essc	1760683
fdeu	1646109
ggt	921671
axla	1633070
inf	1522807
nen	746514
samg	1549966
vuzi	1463972
ois	1121484
tipt	1393726
genc	64472
dbp	1383057
gleo	1784851
pme	1517130
orrcf	1390352
wbqnl	1785494
anh	1047884
mpb	879635
acrs	1557746
sbt	1680379
ggm	1551949
nymx	1018735
cix	1049606
dbb	1383084
acrx	1427925
cdak	1659352
pdlb	1703489
mtnb	1582554
mus	1058234
crmd	1410098
muh	1038190
chmg	763563
evc	1109116
cbh	1701809
gpx	70415
rebl	1532158
fvcb	1675644
mxf	65433
bvh	315858
very	1575434
leaf	1365038
crhm	1461119
acp	1503290
nbn	811831
bcbp	1228454
tsbk	1046050
fif	1513789
sj	1753673
bbk	1167467
nrp	1171486
fcbp	1716697
cerc	1534120
ncmi	1377630
eton	1710340
brid	14177
ckpt	1651407
pico	830122
glg	1556266
thtx	1512717
osg	75208
weys	106532
idn	1040896
alya	1734520
ctvz	794929
sama	1754824
omws	1676852
culp	723603
cato	18255
smsi	948708
alsk	1089511
mdca	876883
kf	748691
frtg	1602813
ampe	1411906
cnty	911147
nuze	1527613
liqt	1307579
egle	1322439
sic	1723866
bgx	1504234
cvcy	1127371
gnft	1757064
fmn	1199004
bta	1343793
fsdc	1816736
glop	1598655
uti	1261654
cik	810766
mcmj	1785592
rbtk	1594204
ewlu	1517498
ecf	793040
teaf	1704299
aunff	1507713
unty	920427
tgrf	1551286
atnm	1388320
enlv	1596812
kvhi	1007587
jpt	1679033
mbio	1680048
gsmg	1738758
mreo	1719714
alac	1748621
este	10254
mhf	830487
wea	1163792
pwod	716605
hzn	1637655
algr	1720025
slno	1484565
taqr	1656053
lfvn	849146
cwco	928340
lazy	1721741
nog	1104485
jdd	1255821
orrf	826154
glq	1316463
nny	818850
stnd	1492915
chs	897429
obci	350737
livx	1491419
iga	1332943
cbnk	1419536
pkbk	1315399
hlxa	1821586
pfo	882071
bset	10329
mram	1438423
kin	1561743
bfra	1712641
splp	1452857
mmac	1003201
mgf	811922
kirk	1056285
lngb	1602706
fgbi	1408534
aveo	1325879
pcb	1423869
vmm	895658
nc	789933
gdrzf	1072725
nbac	1780262
belfa	729580
bblg	1419554
hbio	1123494
fve	1159281
dmo	1478102
cxe	845606
wneb	1157647
pfsw	1095315
sjt	319655
fstr	352825
jfin	1743102
exfo	1116284
gtyh	1682325
galt	1133416
gmlp	1415916
agtc	1273636
istr	1602658
nerv	1598646
cfrx	1478069
ayla	1797336
wftlf	1603923
srga	1760173
rtsl	1575659
vnrx	93314
bcml	1730984
nml	1562051
glyc	1253689
scor	1158172
lyra	1327273
rmbi	1767837
educ	31667
pai	75398
arl	1102238
salt	1587264
sbbp	1634432
mrcc	1512931
spi	1210618
th	1712189
linc	1286613
slct	1263762
srra	1290149
fbiz	1521951
tnp	1166663
enob	1527728
essa	1382230
rgt	1514490
eryp	1624422
lqda	1330436
lgc	1698113
niobf	1512228
pirs	1583648
novs	1807707
fuaiy	1132571
fsfg	1435508
piivx	1557265
bcv	9521
emo	1517518
rzlt	1509261
htzgq	1657853
aau	1015647
mkd	1758736
cplp	1392326
earn	1560672
ovly	1431567
jhi	759828
frbk	834285
mnp	894351
nyc	1595527
shbi	1035092
prgx	1007330
zeus	917470
xcur	1698530
pdex	788920
ghm	716314
eml	31107
cslt	1433714
sesn	1485003
gdp	943861
shsp	1506439
tour	1597095
tdac	1673481
pstl	1759774
phge	1739174
mvc	1099941
tcfc	855874
gsit	1126741
cee	860489
ung	1376227
fccy	1141807
aubn	750574
boch	702513
xspa	1410428
isba	842517
fnwb	1556727
bbf	1137392
clxt	1705843
riv	1501072
ctra	1704715
cih	1749797
airg	1272842
wlfc	1018164
hlan	844959
ltrx	1114925
aih	1757143
rmi	1746967
ebmt	1478454
trx	1173643
cvly	806279
pcom	1204413
aytu	1385818
sncr	1131554
ihd	1496292
beem	1398805
plg	1095052
vvpr	1681348
xyf	1725033
metx	1796514
snfca	318673
mnsb	1693577
lxrx	1062822
ycbd	1644903
hwbk	893847
nim	890119
evoa	728447
wmc	1465885
cbio	1124105
oxsq	1259429
rbycf	1057791
esxb	1323648
srev	1310114
evbn	842518
extn	1635881
chnd	1434674
lsac	1796129
mcn	1289868
edap	1041934
sund	1171838
baf	1181026
levl	1412707
tgan	1715768
resn	1579910
cmct	908311
ela	701719
panl	1606909
hrow	1360214
inve	1036044
cyad	1637890
sfe	86115
lov	1705338
wrn	1364125
heq	1496749
banx	1578987
ngs	1084991
stim	1227636
metc	1687187
bwfg	1505732
gnca	1457612
nlst	1282631
mrge	1623360
agfs	1592016
uavs	8504
ictsf	1010134
sqns	1383395
vgi	1528811
hfus	1482554
aleaf	1754664
fonr	355019
esq	1531031
mbcn	836147
gnpx	1595248
gsl	1430725
bw	1630805
rekr	1697851
dtf	879535
fam	1302624
cveo	1590584
tyme	1537917
gdl	1378701
gnln	1743745
jsd	1509253
kopn	771266
dsx	1318885
kblb	1413119
tomz	314227
cban	711669
cizn	1075706
wbai	1517496
drtt	1340476
imnm	1472012
vtvt	1641489
hie	1519505
ivac	1001902
atto	1606457
dla	1101396
ipi	1421461
myfw	1327607
btu	1064728
lumo	1126234
ksm	846596
fncb	1035976
ofed	1501078
xxii	1347858
cmu	809844
wei	1734902
sbfg	767405
tsrmf	1431922
crvs	1626971
wpg	1594686
icbk	1470205
bned	1634117
mesa	810332
mhgu	808219
eq	1746466
azyo	1708527
ags	1593548
krus	1772177
csbr	771856
mg	1436126
zvo	1305323
ifrx	1708688
quad	1481792
lptx	1509745
strt	933034
cffi	913341
spazf	1337090
apcx	1070050
leu	1065059
cxdo	1075736
mfnc	36506
benh	1568139
idra	861838
mpv	831655
pcm	908187
ntox	844538
cmls	1058623
obsv	1685316
agd	1362481
jeq	866095
mft	891188
hglb	1622148
vgz	783324
lxeh	1814067
mdxl	1601280
akom	1590496
mitt	1514281
nhvcf	1518353
erh	1279014
lybc	816332
bpsr	1557376
inmb	1711754
bivi	1580149
oncs	1444307
cwgl	1562151
eols	1570562
eff	1573698
eskyf	1010559
orgs	1460602
sieb	65596
gmgi	1437925
iii	1371489
prph	868278
nwin	919864
cglo	842013
asur	884144
fcco	932781
eoss	1651958
gpic	918580
cgo	1285650
renn	1509223
avnw	1377789
rdcm	1016838
bfin	1303942
mrbk	1750735
mark	1368365
clpt	1285550
poetf	1437424
wint	946486
jta	1265708
calb	1752036
smed	898770
pebk	1093672
pure	1006028
batl	1282648
ptgef	1095435
swz	813623
dlhc	785557
elox	1035354
cdtx	1610618
qnbc	750558
ubfo	1137547
sga	886136
ped	1141197
edf	1501103
hofv	1708176
zyne	1621443
lark	1141688
rvsb	1041368
cbfv	1605301
iaf	779336
elvt	1651094
gsm	1639877
tedu	1592560
lpi	1528129
fkys	737875
dex	1396167
orn	1402829
iin	88790
hnw	1388126
mtbc	1582982
hchc	1006837
krkr	1779476
smtx	1108320
ceix	1710366
fnrn	1114927
stal	1614556
adms	1328143
ocx	1642380
ltdh	93205
bsbk	1787414
plbc	1168455
enbp	1437479
pine	1786117
cogt	1622229
mdwd	1593984
otlk	1649989
crecf	1478035
pvac	77159
ktyb	1000232
fvam	1823465
plx	1006281
axgt	1636050
iec	49728
ltrn	1763950
gv	42316
winsf	1640251
anpcy	1620678
vcif	1517767
jemd	1708261
grbx	1419275
gcv	845611
sal	1060219
poww	1015383
mhld	1412100
issc	836690
ljpc	920465
flux	1083743
mrln	1260968
nmi	830271
atbpf	1583682
mlvf	1550603
emkr	808326
xin	1398453
gnt	1438893
hqi	1140102
pbt	319654
nmtr	1551986
nxc	885732
lqmt	1141240
spe	897802
ovbc	894671
inse	1615063
fraf	723646
feng	1509646
kshb	1604627
bsgm	1530766
xteg	1472468
ston	1753886
jls	1472215
ffnw	1401564
opbk	1722010
enz	316253
ntg	1490286
livk	1790625
pmbc	1109546
bsd	1089094
ptmn	1372807
lsyn	1667489
aprn	1701114
nwhm	1574596
rmbl	1596961
pgsvy	902053
asm	316888
xfor	1501697
ggz	1585855
alid	1575295
caas	1157762
aero	1316644
bgsf	1474903
clpr	1649096
erdcf	1398972
grts	1656634
lmnl	1351172
phas	1169245
sb	1434754
pcti	1057083
tmrc	1445942
unb	706863
mdwt	355379
lizi	1783407
sppp	1539190
iae	1385632
wstg	945983
fpl	1589420
juvf	714712
pnrg	56868
sgoc	1412095
zagg	1296205
xair	1641631
exn	1263011
cev	1074692
prov	1010470
xflt	1703079
dhx	1393883
basa	1448705
immp	1506184
sdsya	1163609
rrd	29669
pbip	1578776
evok	1403708
cptp	202947
cfbk	1070680
ptn	911216
hbp	1093082
acu	2098
avco	1630212
mlss	855683
aaic	1209028
emyb	1449794
csbb	880417
jax	1617227
drio	1533998
sens	1616543
asc	1577437
pgp	1318025
oncy	1129928
crbp	1595097
neon	87050
cpss	889609
znog	1131312
fcuv	1590418
func	763907
grnq	1597846
sfun	1294404
tren	1740797
feim	39020
tli	1068963
watt	1575793
psix	1137091
pbpb	1195734
bksc	1007273
sbev	1553788
pavm	1624326
ptrs	832090
mict	854800
eaco	784539
amtx	738214
teum	1084384
pltyf	1433309
bayk	1034594
frevs	36840
sach	1682220
cdr	761648
exd	1480999
vel	1692376
refr	793524
ae	2178
vero	1409269
egif	1575771
cemi	1092662
pflc	1093728
chra	1730346
uone	1041657
fcrd	1464963
nmgrf	1649752
tslf	1583001
cgaay	1526594
efsi	880641
lub	16099
borr	1715497
zgyh	1773086
glu	1282957
qlgn	1460702
nuvr	71557
utgn	832480
abeo	318306
whg	1165002
cbsc	1022183
tsq	1499832
omex	798528
usak	883945
mags	896494
weyl	1335112
wcagy	1586941
kulr	1662684
blph	1600132
tzoo	1133311
nrbo	1638287
ccm	1472072
lpcn	1535955
wter	1532390
rnet	1162112
ctg	23111
lkco	1487839
bse	1181024
cycn	1755237
czwi	1367859
pcyg	50471
ccr	1637558
usdp	1610682
evgn	1574565
most	1113513
glbd	1524829
ades	1515156
isdr	843006
bhr	1574085
ftft	1066923
ssvff	1397616
ccrc	1620664
cmt	1026655
rndb	1667161
rmti	1041024
cxdc	1353970
eman	1046995
opes	1723580
cxh	847411
pxlw	1040161
ctgo	1502377
nvos	1138978
nha	1655544
ctr	1547341
nmrd	1602078
avbh	1443575
nobh	72205
xtnt	1453593
fetm	919865
laix	1742056
eyen	1682639
mcac	1803914
opof	740971
gwhp	1598308
ulbi	875657
airrf	1476573
tusk	1679268
igap	1506983
tngl	1337085
mgen	1590750
hsti	1365388
amst	1807166
atao	1570937
aim	946644
avct	1704760
vlt	846671
mntx	1302028
lmst	1358356
brbs	842717
sinc	1532595
capr	1133869
dmac	1401040
hsbi	943033
ds	1175483
iwbb	1648365
kavl	1762239
bsvn	1746129
gevo	1392380
mara	1507605
imbi	870826
ktcc	719733
sd	1349436
artx	916529
tanh	1588084
edtxu	1817153
rbkb	1751783
glv	1288795
gass	1328919
fll	891482
svbi	868271
rwbyf	1744345
bfo	1181249
gen	1351051
abvc	1173313
sanw	1477246
arav	1513818
bkgm	1527383
ubab	704561
mfac	1725872
ap	6176
ryb	1708441
wkey	1738699
ntrb	1676047
dlng	1578453
lixt	1335105
urg	1375205
abml	1576873
gfy	1299393
hwin	1632081
uan	1425292
invu	862651
ipix	1355250
hil	1287808
sfbc	1541119
sfdl	818677
tcon	1394319
ntic	875582
inteq	1525773
epsn	1726126
sbbi	1489264
pesi	891532
asys	720500
aumn	1011509
rdi	716634
tnxp	1430306
mugh	1746119
lnsr	1320350
hcch	1736874
mfin	1000209
onct	1260990
lkcru	1156174
soli	1750384
szc	1506488
ayro	1086745
jhaa	1753217
fmbm	740806
rmrm	1452477
dtss	1631282
hyre	1713832
aerg	879911
scty	1265107
trrb	1498232
nr	71829
kfs	1072627
inlb	1500123
lway	814586
nbw	1178840
farm	34563
inod	903651
kegx	318996
evy	1074685
edi	1551040
elmd	1488917
ktov	1614744
ntip	1065078
intg	69422
ubcp	731653
asrt	1808665
rpmt	1437283
nulgf	1502758
tllyf	1689382
wmpn	1828376
grnv	1788841
grin	1725293
bngo	1411690
cmtv	718413
geos	1001115
krbp	1792581
mchx	1224133
nmm	1415921
grrb	1126961
apm	1734005
hmnf	921183
magaa	895464
gte	1273441
modd	1074871
cwbc	1051343
pgz	1557523
epm	1006655
dgly	1342958
stsa	1692830
bfy	1176197
nref	1786248
nbrv	1641640
jt	1713923
eea	791718
ffbw	1787384
lmb	1606163
mpvdf	1004530
bbxia	1814974
fnhc	1069996
glmd	1595353
xan	1332551
loncf	1472619
bmra	73290
tact	1017303
twin	100378
gfnl	1183082
lsbk	1341318
mza	911308
reemf	1419806
boxl	1624512
tti	844965
apvo	1671584
fxnc	719402
fgnv	1687919
sybx	1527599
clir	1434524
novn	1467154
rgrx	707511
cdbmf	1545634
rrts	1440024
ecor	1560258
onvo	1497253
stks	1399520
prcp	887226
qumu	892482
rive	1590799
bkrrf	1699906
hcft	1547546
mmmb	1520358
jfk	1753648
lor	1323206
lpth	889971
vcf	907573
mito	1696396
mrkr	1094038
fat	1705012
uboh	1087456
lacq	1716947
cxxif	831609
trib	888721
mfd	1276469
admp	887247
vivc	1703073
jmm	838131
bway	1505065
tc	1743340
mn	1524223
vabk	1572334
kins	33992
infi	1113148
gceh	748790
gfed	1046203
ug	101295
ntz	900391
emcf	858800
clsd	1539029
lxu	60714
ctgl	1498067
smm	1534293
feo	1363438
vam	1703117
bmbn	804563
lwlg	1325964
amrb	1108236
trvi	1563880
mrzm	1413754
armp	921114
erlff	1271554
gsum	1647338
fco	876717
nmci	1707210
nhtc	912061
ormp	1176309
egf	1336050
hgbl	849145
nick	1000045
cris	1108205
petz	1684425
ddf	896923
bkep	1392091
axim	1514946
dogz	1707303
venv	1692981
bioc	1044378
neph	1196298
age	1708599
afi	1655075
navb	810509
agba	1769624
nna	1437260
mne	1232863
hnna	1145255
idty	1534154
dbe	1383062
kern	1755953
basi	720154
ccgn	1439299
svra	1160308
ytra	1516899
aphe	855787
nbo	1178841
ettx	1724344
cocp	1412486
cldb	774569
snd	1529628
sotk	806172
crws	25895
shmp	1465470
xela	1620179
tuesq	878726
brli	1787518
sobr	1425627
tpz	1408201
ccnc	1641398
rkfl	823546
fbss	1083643
gstx	1497649
asln	1722926
vyst	1308027
rsss	1386301
coda	1334325
zivo	1101026
orsn	1770251
curr	1643301
jp	1616291
dvd	1017673
unib	811211
celc	1603454
fmy	1319183
ards	1614067
edsa	1540159
zmtp	1467761
cyap	1230524
igc	1326205
arc	1305168
cosm	1474167
cdelf	1611831
rell	355948
mmlp	1176334
alot	8146
cidm	1173204
dxr	27367
awre	1015739
cfbi	1691507
gmbl	1451448
mcc	1490349
tmdi	840551
sbow	351817
blrx	1498403
fpocf	1177439
cwbr	1522602
pfmt	1550695
vfl	895574
lbti	1384135
iroq	1514743
aqms	1621832
obas	1077618
sgni	1023198
kzia	1075880
bbw	1113809
gecc	1675033
ger	1612875
mmnff	1776932
mlllf	1714562
vblt	1603207
shwz	1622879
aktx	1541157
ctxr	1506251
gec	1082506
sndl	1766600
hty	1396502
pti	1445283
reed	1140215
gfgy	1181749
hysr	1481028
jrsh	1696558
lgl	61004
cyrn	1084577
pw	1532619
bwen	1120370
wyy	1034760
hall	819913
corr	1347652
wcrs	1363958
turn	893739
cpst	1009759
fmo	1305197
sfef	86759
link	828146
ofs	1487918
irr	1372117
chuc	1134765
rlh	1052595
atv	1365742
crawa	47307
arpo	1422142
cphc	1672909
dwnx	927719
grcy	1768910
synl	95953
gbbt	1647705
pkkw	1657642
eypt	1314102
pbhc	1609065
axnvf	1682948
intt	1036262
eltp	1053369
vnce	1579157
atxi	1644963
ior	949961
arec	1590715
nxn	885731
pdsb	1472091
mack	1274792
icgl	1598924
mbot	883975
sigy	1642159
pfbx	770460
sunw	1172631
kffb	1297341
alna	1624658
ccel	862692
ncb	1454979
adxn	1574232
cvsi	1510964
pred	1382943
naii	787253
egy	894627
verb	1566610
cfms	1305773
seed	1321851
dffn	1053691
cdjm	1024095
btim	1622231
auto	1023364
vtgn	1411685
mays	54187
nrrwf	1680637
numd	1543637
mhpc	1277998
scyx	1178253
snwv	1417663
lee	58361
tess	927355
sync	1408278
mfon	1447380
sngx	812796
usap	931584
strm	1008586
cbkm	1006830
rskia	84112
wwr	839470
gure	885462
clps	1724542
sup	95552
frsx	1691221
sgb	315849
ughl	1621199
rnwk	1046327
srl	16859
fet	1401257
fsea	1769267
jmp	1302350
asrv	707605
aljj	1438731
anix	715446
sume	1396633
ontx	1130598
moho	1763197
kdozf	1318482
bfgx	1741257
zcmd	1785566
ambo	1494558
mnpr	1645469
wfcf	1360565
cnig	1582244
mgyr	1337068
dcth	872912
pmhg	1586454
cbmb	1742089
ocgn	1372299
alrn	1420565
gifi	1031623
hdsn	925528
cif	833021
hwcc	1356949
szsmf	1548536
gene	1166272
srax	1538217
odii	1781405
ygmz	1782037
kmph	1434647
gvxxf	1490596
brqs	1650575
byfc	1001171
bwl-a	13573
dswl	946936
bcow	1751692
msvb	1734875
mie	1564216
mndo	1119083
pixy	1675634
axr	6207
esp	33533
tphs	724742
kanp	1230058
ppih	914122
seovf	1491434
pyyx	939930
sos	1346610
fusb	717806
mtlqu	40730
botj	1275101
sint	1269026
gpor	874499
jgldf	1686000
wlms	1136294
anpc	1786511
cpix	1087294
fwp	1604924
wwin	1657045
grow	754811
pcsa	1533743
